3.996747e+002,0.000000e+000
4.001569e+002,5.025900e-002
4.006390e+002,5.208809e-002
4.011211e+002,5.365006e-002
4.016032e+002,5.450347e-002
4.020853e+002,5.440089e-002
4.025674e+002,5.340897e-002
4.030496e+002,5.190662e-002
4.035317e+002,5.042625e-002
4.040138e+002,4.941885e-002
4.044959e+002,4.907669e-002
4.049780e+002,4.929008e-002
4.054601e+002,4.974647e-002
4.059423e+002,5.011114e-002
4.064244e+002,5.019945e-002
4.069065e+002,5.004939e-002
4.073886e+002,4.986839e-002
4.078707e+002,4.989130e-002
4.083528e+002,5.024162e-002
4.088350e+002,5.080761e-002
4.093171e+002,5.149085e-002
4.097992e+002,5.201964e-002
4.102813e+002,5.232215e-002
4.107634e+002,5.240058e-002
4.112455e+002,5.241956e-002
4.117277e+002,5.254473e-002
4.122098e+002,5.287476e-002
4.126919e+002,5.330499e-002
4.131740e+002,5.372414e-002
4.136561e+002,5.393500e-002
4.141382e+002,5.392123e-002
4.146204e+002,5.360620e-002
4.151025e+002,5.319701e-002
4.155846e+002,5.282535e-002
4.160667e+002,5.274379e-002
4.165488e+002,5.283286e-002
4.170309e+002,5.300967e-002
4.175131e+002,5.313509e-002
4.179952e+002,5.314013e-002
4.184773e+002,5.307607e-002
4.189594e+002,5.286374e-002
4.194415e+002,5.271456e-002
4.199236e+002,5.283278e-002
4.204058e+002,5.308292e-002
4.208879e+002,5.342279e-002
4.213700e+002,5.373586e-002
4.218521e+002,5.397382e-002
4.223342e+002,5.409998e-002
4.228163e+002,5.414143e-002
4.232985e+002,5.414611e-002
4.237806e+002,5.423108e-002
4.242627e+002,5.438734e-002
4.247448e+002,5.456458e-002
4.252269e+002,5.469696e-002
4.257090e+002,5.476428e-002
4.261912e+002,5.469493e-002
4.266733e+002,5.444903e-002
4.271554e+002,5.422431e-002
4.276375e+002,5.404952e-002
4.281196e+002,5.390975e-002
4.286017e+002,5.380799e-002
4.290839e+002,5.369367e-002
4.295660e+002,5.364071e-002
4.300481e+002,5.372236e-002
4.305302e+002,5.375316e-002
4.310123e+002,5.393209e-002
4.314944e+002,5.422592e-002
4.319766e+002,5.456249e-002
4.324587e+002,5.485901e-002
4.329408e+002,5.507422e-002
4.334229e+002,5.512566e-002
4.339050e+002,5.509413e-002
4.343871e+002,5.499757e-002
4.348693e+002,5.490703e-002
4.353514e+002,5.489532e-002
4.358335e+002,5.495645e-002
4.363156e+002,5.499882e-002
4.367977e+002,5.499978e-002
4.372798e+002,5.496367e-002
4.377620e+002,5.493345e-002
4.382441e+002,5.483957e-002
4.387262e+002,5.478182e-002
4.392083e+002,5.483867e-002
4.396904e+002,5.496193e-002
4.401725e+002,5.512235e-002
4.406547e+002,5.530833e-002
4.411368e+002,5.544171e-002
4.416189e+002,5.555176e-002
4.421010e+002,5.570194e-002
4.425831e+002,5.584771e-002
4.430652e+002,5.600751e-002
4.435474e+002,5.611310e-002
4.440295e+002,5.617412e-002
4.445116e+002,5.619020e-002
4.449937e+002,5.609708e-002
4.454758e+002,5.598954e-002
4.459579e+002,5.601944e-002
4.464401e+002,5.610243e-002
4.469222e+002,5.628289e-002
4.474043e+002,5.654749e-002
4.478864e+002,5.678374e-002
4.483685e+002,5.682761e-002
4.488506e+002,5.676487e-002
4.493328e+002,5.659169e-002
4.498149e+002,5.631340e-002
4.502970e+002,5.610693e-002
4.507791e+002,5.596661e-002
4.512612e+002,5.581607e-002
4.517433e+002,5.579254e-002
4.522255e+002,5.576979e-002
4.527076e+002,5.575183e-002
4.531897e+002,5.594892e-002
4.536718e+002,5.609535e-002
4.541539e+002,5.629488e-002
4.546360e+002,5.666474e-002
4.551182e+002,5.712853e-002
4.556003e+002,5.752660e-002
4.560824e+002,5.781328e-002
4.565645e+002,5.789560e-002
4.570466e+002,5.787876e-002
4.575287e+002,5.772648e-002
4.580109e+002,5.759939e-002
4.584930e+002,5.763671e-002
4.589751e+002,5.789714e-002
4.594572e+002,5.818800e-002
4.599393e+002,5.852292e-002
4.604214e+002,5.894421e-002
4.609036e+002,5.925605e-002
4.613857e+002,5.946549e-002
4.618678e+002,5.959066e-002
4.623499e+002,5.969267e-002
4.628320e+002,5.984047e-002
4.633141e+002,6.005876e-002
4.637963e+002,6.026505e-002
4.642784e+002,6.043338e-002
4.647605e+002,6.056167e-002
4.652426e+002,6.066803e-002
4.657247e+002,6.080539e-002
4.662068e+002,6.085227e-002
4.666890e+002,6.090942e-002
4.671711e+002,6.105429e-002
4.676532e+002,6.113150e-002
4.681353e+002,6.116884e-002
4.686174e+002,6.119564e-002
4.690995e+002,6.142676e-002
4.695817e+002,6.170648e-002
4.700638e+002,6.209992e-002
4.705459e+002,6.254730e-002
4.710280e+002,6.298381e-002
4.715101e+002,6.326275e-002
4.719922e+002,6.336679e-002
4.724744e+002,6.339731e-002
4.729565e+002,6.345127e-002
4.734386e+002,6.359397e-002
4.739207e+002,6.390096e-002
4.744028e+002,6.435637e-002
4.748849e+002,6.491604e-002
4.753671e+002,6.551742e-002
4.758492e+002,6.603052e-002
4.763313e+002,6.643794e-002
4.768134e+002,6.673574e-002
4.772955e+002,6.697910e-002
4.777776e+002,6.713552e-002
4.782598e+002,6.726260e-002
4.787419e+002,6.743750e-002
4.792240e+002,6.757848e-002
4.797061e+002,6.771111e-002
4.801882e+002,6.788179e-002
4.806703e+002,6.817733e-002
4.811525e+002,6.862552e-002
4.816346e+002,6.910253e-002
4.821167e+002,6.965712e-002
4.825988e+002,7.022201e-002
4.830809e+002,7.065900e-002
4.835630e+002,7.092967e-002
4.840452e+002,7.116807e-002
4.845273e+002,7.134552e-002
4.850094e+002,7.156948e-002
4.854915e+002,7.181469e-002
4.859736e+002,7.225443e-002
4.864557e+002,7.276415e-002
4.869379e+002,7.329251e-002
4.874200e+002,7.375035e-002
4.879021e+002,7.415107e-002
4.883842e+002,7.454564e-002
4.888663e+002,7.496671e-002
4.893484e+002,7.543407e-002
4.898306e+002,7.595085e-002
4.903127e+002,7.649367e-002
4.907948e+002,7.700809e-002
4.912769e+002,7.746790e-002
4.917590e+002,7.797273e-002
4.922411e+002,7.836450e-002
4.927233e+002,7.878697e-002
4.932054e+002,7.925545e-002
4.936875e+002,7.970922e-002
4.941696e+002,8.021290e-002
4.946517e+002,8.067963e-002
4.951339e+002,8.107496e-002
4.956160e+002,8.142690e-002
4.960981e+002,8.178683e-002
4.965802e+002,8.217058e-002
4.970623e+002,8.255972e-002
4.975444e+002,8.307101e-002
4.980266e+002,8.363503e-002
4.985087e+002,8.408315e-002
4.989908e+002,8.448436e-002
4.994729e+002,8.484860e-002
4.999550e+002,8.533851e-002
5.004371e+002,8.592118e-002
5.009193e+002,8.658566e-002
5.014014e+002,8.739696e-002
5.018835e+002,8.814318e-002
5.023656e+002,8.888357e-002
5.028477e+002,8.953418e-002
5.033298e+002,9.019312e-002
5.038120e+002,9.079513e-002
5.042941e+002,9.131766e-002
5.047762e+002,9.192599e-002
5.052583e+002,9.254994e-002
5.057404e+002,9.327509e-002
5.062225e+002,9.403277e-002
5.067047e+002,9.474521e-002
5.071868e+002,9.540387e-002
5.076689e+002,9.613620e-002
5.081510e+002,9.694988e-002
5.086331e+002,9.779608e-002
5.091152e+002,9.869044e-002
5.095974e+002,9.958545e-002
5.100795e+002,1.004430e-001
5.105616e+002,1.011920e-001
5.110437e+002,1.018075e-001
5.115258e+002,1.023793e-001
5.120079e+002,1.028992e-001
5.124901e+002,1.034224e-001
5.129722e+002,1.040470e-001
5.134543e+002,1.047226e-001
5.139364e+002,1.054374e-001
5.144185e+002,1.061114e-001
5.149006e+002,1.068237e-001
5.153828e+002,1.075350e-001
5.158649e+002,1.082528e-001
5.163470e+002,1.089615e-001
5.168291e+002,1.096270e-001
5.173112e+002,1.102541e-001
5.177933e+002,1.107985e-001
5.182755e+002,1.114196e-001
5.187576e+002,1.118717e-001
5.192397e+002,1.123554e-001
5.197218e+002,1.129079e-001
5.202039e+002,1.135311e-001
5.206860e+002,1.141868e-001
5.211682e+002,1.148047e-001
5.216503e+002,1.153441e-001
5.221324e+002,1.157799e-001
