4000,122;0,06911396;
3999,640;0,06905075;
3999,158;0,0689881;
3998,676;0,06891637;
3998,194;0,06884287;
3997,711;0,06877902;
3997,229;0,06873655;
3996,747;0,06872399;
3996,265;0,0687445;
3995,783;0,06879406;
3995,301;0,06886165;
3994,819;0,06893364;
3994,337;0,06899789;
3993,855;0,06904712;
3993,372;0,06908051;
3992,890;0,06909998;
3992,408;0,06910761;
3991,926;0,06910367;
3991,444;0,06908582;
3990,962;0,06904845;
3990,480;0,06899084;
3989,998;0,06891551;
3989,516;0,06882987;
3989,033;0,06874524;
3988,551;0,06867409;
3988,069;0,0686222;
3987,587;0,06859192;
3987,105;0,06857895;
3986,623;0,06857657;
3986,141;0,0685761;
3985,659;0,06857166;
3985,176;0,0685591;
3984,694;0,06853694;
3984,212;0,06850694;
3983,730;0,06847188;
3983,248;0,06843682;
3982,766;0,06840862;
3982,284;0,06839526;
3981,802;0,06840029;
3981,320;0,06842235;
3980,837;0,06845262;
3980,355;0,06847671;
3979,873;0,06847775;
3979,391;0,06844585;
3978,909;0,06838174;
3978,427;0,06829775;
3977,945;0,06821639;
3977,463;0,06816123;
3976,980;0,06814846;
3976,498;0,06818021;
3976,016;0,06824376;
3975,534;0,06831635;
3975,052;0,06837492;
3974,570;0,06840377;
3974,088;0,06839916;
3973,606;0,06836922;
3973,124;0,06832805;
3972,641;0,068288;
3972,159;0,06825341;
3971,677;0,06822214;
3971,195;0,06818743;
3970,713;0,06814411;
3970,231;0,06809273;
3969,749;0,06803876;
3969,267;0,06799356;
3968,784;0,06796382;
3968,302;0,06795038;
3967,820;0,0679465;
3967,338;0,06793865;
3966,856;0,06791535;
3966,374;0,0678684;
3965,892;0,06780002;
3965,410;0,06772044;
3964,928;0,06764197;
3964,445;0,06757896;
3963,963;0,06753906;
3963,481;0,0675262;
3962,999;0,0675386;
3962,517;0,06757149;
3962,035;0,06761611;
3961,553;0,06766453;
3961,071;0,06770518;
3960,589;0,06772751;
3960,106;0,06772213;
3959,624;0,06768482;
3959,142;0,0676175;
3958,660;0,06753109;
3958,178;0,06743871;
3957,696;0,06735563;
3957,214;0,06729097;
3956,732;0,06724677;
3956,249;0,06721704;
3955,767;0,06719141;
3955,285;0,06715896;
3954,803;0,06711493;
3954,321;0,06705962;
3953,839;0,06700022;
3953,357;0,06694438;
3952,875;0,06690026;
3952,393;0,0668714;
3951,910;0,0668578;
3951,428;0,06685714;
3950,946;0,06686626;
3950,464;0,06688206;
3949,982;0,06690329;
3949,500;0,06692751;
3949,018;0,0669524;
3948,536;0,06697524;
3948,053;0,06699482;
3947,571;0,06700934;
3947,089;0,06702061;
3946,607;0,0670301;
3946,125;0,06704122;
3945,643;0,06705233;
3945,161;0,06706086;
3944,679;0,06705919;
3944,197;0,06704189;
3943,714;0,06700896;
3943,232;0,06696653;
3942,750;0,06692561;
3942,268;0,06689583;
3941,786;0,06687488;
3941,304;0,06685326;
3940,822;0,06681467;
3940,340;0,06674866;
3939,857;0,06665254;
3939,375;0,06653636;
3938,893;0,0664175;
3938,411;0,06631672;
3937,929;0,06624892;
3937,447;0,06622168;
3936,965;0,0662289;
3936,483;0,06625984;
3936,001;0,06630215;
3935,518;0,06634839;
3935,036;0,06639747;
3934,554;0,0664514;
3934,072;0,0665075;
3933,590;0,0665587;
3933,108;0,06659093;
3932,626;0,06658683;
3932,144;0,0665326;
3931,662;0,06642449;
3931,179;0,06627145;
3930,697;0,06609761;
3930,215;0,06593302;
3929,733;0,06580503;
3929,251;0,06572984;
3928,769;0,06570609;
3928,287;0,06571953;
3927,805;0,06574839;
3927,322;0,06577373;
3926,840;0,06578283;
3926,358;0,06577259;
3925,876;0,06574558;
3925,394;0,06571089;
3924,912;0,06567807;
3924,430;0,06565217;
3923,948;0,06563181;
3923,466;0,06561118;
3922,983;0,06558583;
3922,501;0,0655575;
3922,019;0,06553378;
3921,537;0,06552222;
3921,055;0,06552793;
3920,573;0,06555227;
3920,091;0,06559254;
3919,609;0,06564427;
3919,126;0,06570166;
3918,644;0,06575672;
3918,162;0,06580085;
3917,680;0,06582623;
3917,198;0,06582648;
3916,716;0,0657995;
3916,234;0,06574419;
3915,752;0,06566382;
3915,270;0,06556419;
3914,787;0,06545784;
3914,305;0,06536028;
3913,823;0,06528457;
3913,341;0,06523625;
3912,859;0,06521016;
3912,377;0,06519593;
3911,895;0,06517955;
3911,413;0,06515252;
3910,930;0,06511015;
3910,448;0,06505379;
3909,966;0,06498776;
3909,484;0,06491783;
3909,002;0,064849;
3908,520;0,06478598;
3908,038;0,06473278;
3907,556;0,06469494;
3907,074;0,06467579;
3906,591;0,06467722;
3906,109;0,06469788;
3905,627;0,06473681;
3905,145;0,06479376;
3904,663;0,06487475;
3904,181;0,06498448;
3903,699;0,06512134;
3903,217;0,06526746;
3902,735;0,06539539;
3902,252;0,06547655;
3901,770;0,06549131;
3901,288;0,06543565;
3900,806;0,06532198;
3900,324;0,06517369;
3899,842;0,06502195;
3899,360;0,06489443;
3898,878;0,06480694;
3898,395;0,06476377;
3897,913;0,06475468;
3897,431;0,0647672;
3896,949;0,0647875;
3896,467;0,06480202;
3895,985;0,06480178;
3895,503;0,06477834;
3895,021;0,06472781;
