4000,122;0,07519623;
3999,640;0,07520598;
3999,158;0,0752138;
3998,676;0,07521678;
3998,194;0,07521144;
3997,711;0,0751942;
3997,229;0,07516772;
3996,747;0,07513555;
3996,265;0,07510409;
3995,783;0,07507913;
3995,301;0,07506468;
3994,819;0,07506171;
3994,337;0,07506881;
3993,855;0,07508366;
3993,372;0,07510582;
3992,890;0,07513378;
3992,408;0,07516684;
3991,926;0,07520349;
3991,444;0,07523791;
3990,962;0,07526294;
3990,480;0,0752707;
3989,998;0,07525345;
3989,516;0,07521012;
3989,033;0,07514431;
3988,551;0,07506511;
3988,069;0,07498427;
3987,587;0,0749134;
3987,105;0,07486062;
3986,623;0,0748295;
3986,141;0,07481879;
3985,659;0,07482519;
3985,176;0,0748422;
3984,694;0,07486457;
3984,212;0,07488557;
3983,730;0,07490063;
3983,248;0,07490452;
3982,766;0,07489724;
3982,284;0,07487936;
3981,802;0,07485761;
3981,320;0,0748385;
3980,837;0,07483191;
3980,355;0,07484186;
3979,873;0,07486997;
3979,391;0,07490993;
3978,909;0,07495248;
3978,427;0,07498648;
3977,945;0,07500245;
3977,463;0,07499529;
3976,980;0,07496707;
3976,498;0,07492206;
3976,016;0,07486964;
3975,534;0,07481682;
3975,052;0,07477034;
3974,570;0,07473266;
3974,088;0,07470462;
3973,606;0,07468525;
3973,124;0,07467193;
3972,641;0,07466327;
3972,159;0,07465792;
3971,677;0,07465382;
3971,195;0,07465079;
3970,713;0,07464792;
3970,231;0,07464489;
3969,749;0,07464051;
3969,267;0,07463336;
3968,784;0,07462072;
3968,302;0,07460053;
3967,820;0,07457103;
3967,338;0,07453149;
3966,856;0,07448386;
3966,374;0,07443446;
3965,892;0,07438974;
3965,410;0,07435957;
3964,928;0,07434888;
3964,445;0,07436097;
3963,963;0,07439458;
3963,481;0,07444367;
3962,999;0,07450002;
3962,517;0,07455114;
3962,035;0,07458828;
3961,553;0,07460359;
3961,071;0,07459328;
3960,589;0,07456077;
3960,106;0,07451196;
3959,624;0,07445781;
3959,142;0,07440957;
3958,660;0,07437585;
3958,178;0,07436091;
3957,696;0,07436294;
3957,214;0,07437319;
3956,732;0,07438247;
3956,249;0,07438093;
3955,767;0,07436448;
3955,285;0,07433324;
3954,803;0,07429354;
3954,321;0,07425137;
3953,839;0,07421249;
3953,357;0,0741791;
3952,875;0,07414967;
3952,393;0,07412259;
3951,910;0,07409823;
3951,428;0,0740814;
3950,946;0,07407933;
3950,464;0,07409859;
3949,982;0,07413983;
3949,500;0,07419541;
3949,018;0,07425098;
3948,536;0,07428646;
3948,053;0,0742864;
3947,571;0,07424495;
3947,089;0,0741687;
3946,607;0,07407648;
3946,125;0,07399166;
3945,643;0,07393444;
3945,161;0,07391558;
