399.674700,0.000000
400.156900,0.017771
400.639000,0.022964
401.121100,0.027184
401.603200,0.030285
402.085300,0.032387
402.567400,0.033734
403.049600,0.034595
403.531700,0.035182
404.013800,0.035631
404.495900,0.036017
404.978000,0.036374
405.460100,0.036714
405.942300,0.037023
406.424400,0.037242
406.906500,0.037287
407.388600,0.037073
407.870700,0.036562
408.352800,0.035792
408.835000,0.035478
409.317100,0.035232
409.799200,0.034743
410.281300,0.034160
410.763400,0.033394
411.245500,0.032899
411.727700,0.032944
412.209800,0.033635
412.691900,0.034673
413.174000,0.035717
413.656100,0.036499
414.138200,0.036780
414.620400,0.036424
415.102500,0.035727
415.584600,0.034951
416.066700,0.034461
416.548800,0.034201
417.030900,0.034115
417.513100,0.034113
417.995200,0.033914
418.477300,0.033606
418.959400,0.033072
419.441500,0.032667
419.923600,0.032662
420.405800,0.032866
420.887900,0.033086
421.370000,0.033141
421.852100,0.033162
422.334200,0.033057
422.816300,0.033057
423.298500,0.033321
423.780600,0.033974
424.262700,0.034886
424.744800,0.035746
425.226900,0.036357
425.709000,0.036711
426.191200,0.036642
426.673300,0.036218
427.155400,0.035748
427.637500,0.035335
428.119600,0.035027
428.601700,0.034788
429.083900,0.034517
429.566000,0.034362
430.048100,0.034370
430.530200,0.034422
431.012300,0.034712
431.494400,0.035093
431.976600,0.035380
432.458700,0.035371
432.940800,0.035032
433.422900,0.034388
433.905000,0.033826
434.387100,0.033485
434.869300,0.033562
435.351400,0.034115
435.833500,0.034998
436.315600,0.035874
436.797700,0.036484
437.279800,0.036755
437.762000,0.036761
438.244100,0.036480
438.726200,0.036192
439.208300,0.035927
439.690400,0.035679
440.172500,0.035358
440.654700,0.034864
441.136800,0.034162
441.618900,0.033547
442.101000,0.033113
442.583100,0.032987
443.065200,0.033241
443.547400,0.033777
444.029500,0.034376
444.511600,0.034779
444.993700,0.034798
445.475800,0.034733
445.957900,0.034620
446.440100,0.034461
446.922200,0.034406
447.404300,0.034397
447.886400,0.034318
448.368500,0.034043
448.850600,0.033631
449.332800,0.033339
449.814900,0.033100
450.297000,0.033177
450.779100,0.033505
451.261200,0.033810
451.743300,0.034082
452.225500,0.034006
452.707600,0.033535
453.189700,0.033152
453.671800,0.032714
454.153900,0.032235
454.636000,0.031907
455.118200,0.031871
455.600300,0.031985
456.082400,0.032205
456.564500,0.032265
457.046600,0.032301
457.528700,0.032375
458.010900,0.032593
458.493000,0.033007
458.975100,0.033625
459.457200,0.034166
459.939300,0.034547
460.421400,0.034907
460.903600,0.034891
461.385700,0.034851
461.867800,0.034744
462.349900,0.034572
462.832000,0.034381
463.314100,0.034121
463.796300,0.033767
464.278400,0.033222
464.760500,0.032668
465.242600,0.032311
465.724700,0.032256
466.206800,0.032470
466.689000,0.032965
467.171100,0.033630
467.653200,0.034180
468.135300,0.034598
468.617400,0.034904
469.099500,0.035478
469.581700,0.035948
470.063800,0.036454
470.545900,0.036909
471.028000,0.037312
471.510100,0.037473
471.992200,0.037184
472.474400,0.036723
472.956500,0.036300
473.438600,0.036048
473.920700,0.036045
474.402800,0.036230
474.884900,0.036545
475.367100,0.036884
475.849200,0.036957
476.331300,0.036864
476.813400,0.036728
477.295500,0.036690
477.777600,0.036720
478.259800,0.036927
478.741900,0.037118
479.224000,0.037236
479.706100,0.037129
480.188200,0.036845
480.670300,0.036629
481.152500,0.036583
481.634600,0.036661
482.116700,0.036989
482.598800,0.037436
483.080900,0.037893
483.563000,0.038085
484.045200,0.038235
484.527300,0.038055
485.009400,0.037924
485.491500,0.037792
485.973600,0.037679
486.455700,0.037728
486.937900,0.037862
487.420000,0.037789
487.902100,0.037641
488.384200,0.037541
488.866300,0.037486
489.348400,0.037502
489.830600,0.037571
490.312700,0.037664
490.794800,0.037680
491.276900,0.037573
491.759000,0.037601
492.241100,0.037345
492.723300,0.037082
493.205400,0.036850
